Generation,Distance,Routes
1257,2042.56,15
1258,2041.89,15
1259,2033.09,15
1260,2042.85,15
1261,2036.67,15
1262,2054.12,15
1263,2054.1,15
1264,2049.93,15
1265,2037.75,15
1266,2029.83,15
1267,2032.95,15
1268,2039.72,15
1269,2034.11,15
1270,2026.89,15
1271,2031.12,15
1272,2028.12,15
1273,2036.44,15
1274,2040.28,15
1275,2039.12,15
1276,2048.19,15
1277,2039.66,15
1278,2049.04,15
1279,2049.28,15
1280,2053.69,15
1281,2053.57,15
1282,2062.04,15
1283,2053.76,15
1284,2045.12,15
1285,2030.61,15
1286,2015.83,15
1287,2034.57,15
1288,2031.86,15
1289,2028.36,15
1290,2032.93,15
1291,2045.17,15
1292,2045.27,15
1293,2034.2,15
1294,2036.39,15
1295,2032.92,15
1296,2028.58,15
1297,2037.74,15
1298,2043.47,15
1299,2046.38,15
1300,2039.6,15
1301,2043.63,15
1302,2025.27,15
1303,2035.78,15
1304,2032.84,15
1305,2023.81,15
1306,2033.25,15
1307,2026.88,15
1308,2026.96,15
1309,2023.1,15
1310,2019.13,15
1311,2023.9,15
1312,2026.55,15
1313,2035.62,15
1314,2039.95,15
1315,2027.72,15
1316,2027.82,15
1317,2024.4,15
1318,2027.64,15
1319,2019.48,15
1320,1999.72,15
1321,2002.55,15
1322,2003.35,15
1323,2013.47,15
1324,2008.7,15
1325,2011.64,15
1326,2005.55,15
1327,2007.5,15
1328,2009.39,15
1329,2006.67,15
1330,2001.3,15
1331,2011.05,15
1332,2016.14,15
1333,2018.91,15
1334,2017.9,15
1335,2008.13,15
1336,2006.52,15
1337,1993.38,15
1338,2007.89,15
1339,2007.49,15
1340,2015.8,15
1341,2011.51,15
1342,2018.19,15
1343,2009.38,15
1344,2007.1,15
1345,2016.76,15
1346,2021.78,15
1347,2012.5,15
1348,2013.98,15
1349,2023.29,15
1350,2022.85,15
1351,2024.42,15
1352,2013.75,15
1353,2015.9,15
1354,2009.35,15
1355,2029.45,15
1356,2034.87,15
1357,2032.09,15
1358,2027.2,15
1359,2030.25,15
1360,2047.33,15
1361,2030.88,15
1362,2025.68,15
1363,2020.47,15
1364,2012.93,15
1365,2012.12,15
1366,2006.16,15
1367,2013.44,15
1368,2009.19,15
1369,2009.38,15
1370,2023.84,15
1371,2020.9,15
1372,2012.38,15
1373,2016.16,15
1374,2029.55,15
1375,2025.26,15
1376,2029.09,15
1377,2016.6,15
1378,2003.47,15
1379,2002.03,15
1380,2018.73,15
1381,2031.45,15
1382,2025.35,15
1383,2017,15
1384,2031.04,15
1385,2017.57,15
1386,2025.89,15
1387,2023.71,15
1388,2027.32,15
1389,2027.47,15
1390,2032.07,15
1391,2020.32,15
1392,2022.75,15
1393,2027.02,15
1394,2022.69,15
1395,2025.81,15
1396,2011.37,15
1397,2016.96,15
1398,2019.86,15
1399,2009.7,15
1400,2001.37,15
1401,2009.09,15
1402,1996.55,15
1403,2004.6,15
1404,2007.98,15
1405,2012.76,15
1406,2013.43,15
1407,2020.78,15
1408,2028.63,15
1409,2041.89,15
1410,2034.61,15
1411,2040.68,15
1412,2032.95,15
1413,2032.1,15
1414,2032.31,15
1415,2023.87,15
1416,2029.27,15
1417,2021.84,15
1418,2027.39,15
1419,2028.26,15
1420,2042.99,15
1421,2024.01,15
1422,2008.88,15
1423,2004.31,15
1424,2014.95,15
1425,2020.29,15
1426,2010.65,15
1427,2023.11,15
1428,2026.66,15
1429,2035.95,15
1430,2024.54,15
1431,2022.5,15
1432,2015.73,15
1433,2018.11,15
1434,2004.53,15
1435,2006.36,15
1436,2014.31,15
1437,2018.1,15
1438,2007.46,15
1439,2017.76,15
1440,2022.88,15
1441,2010.32,15
1442,2022.56,15
1443,2034.26,15
1444,2031.02,15
1445,2026.43,15
1446,2031.83,15
1447,2022.31,15
1448,2018.97,15
1449,2020.9,15
1450,2020.58,15
1451,2011.19,15
1452,2015.19,15
1453,2002.93,15
1454,2000.33,15
1455,2005.9,15
1456,2004.68,15
1457,2008.55,15
1458,2004.09,15
1459,1999.66,15
1460,2007.28,15
1461,2010.48,15
1462,2008.91,15
1463,1999.2,15
1464,1995.44,15
1465,1996.17,15
1466,1998.86,15
1467,1998.59,15
1468,2011.92,15
1469,1997.69,15
1470,2010.96,15
1471,2003.46,15
